NAME,LABEL,Z
ZTF20aamdqiz,SN Ia,0.086
ZTF20aamaqak,SN Ia,0.0726
ZTF20aamfpcj,SN Ia-91T-like,0.0885
ZTF20aalrksw,SN Ia,0.03
ZTF20aamazzl,SN II,0.055511
ZTF20aalxlis,SN Ic-BL,0.025235
ZTF20aaljgcp,SN Ia,0.08
ZTF18abhgrff,SN Ia-91T-like,0.102
ZTF20aajbsxt,SN Ia,0.07
ZTF20aajjxwc,SN Ia,0.04
ZTF20aaivego,SN Ia,0.09
ZTF20aalrptc,SN Ia,0.054
ZTF20aalmeaj,SN Ia,0.046652
ZTF20aalejtl,SN Ia,0.0629
ZTF20aalrqbu,SN Ibn,0.068
ZTF20aaknzba,SN Ia,0.11
ZTF20aamdhut,SN Ia,0.04
ZTF20aalbjpf,SN Ia,0.04
ZTF20aakyoez,SN Ia,0.041
ZTF20aalcyih,SN Ib,0.02723
ZTF20aalbtwh,SN II,0.037
ZTF20aajvcwd,SN Ia,0.0664
ZTF20aakfofq,SN Ia,0.08
ZTF18adcdcrd,SN Ia,0.04987
ZTF20aakodiq,SN Ia-91T-like,0.04594
ZTF20aahzyep,SN Ia,0.1
ZTF20aahgmud,SN Ia,0.117
ZTF18aavrmlf,SN Ia-91T-like,0.113
ZTF20aakbtyz,SN Ia,0.09
ZTF20aairvsi,SN Ia,0.07
ZTF18aadzfso,SN Ia,0.05
ZTF20aahtjat,SN Ia,0.06
ZTF20aajvyja,SN IIn,0.099
ZTF19aawmcjt,SN II,0.041
ZTF20aaifkyj,SN Ia,0.0732
ZTF20aahirqq,SN Ia,0.0663
ZTF20aajcdad,SN Ib,0.018
ZTF20aaiihky,SN Ia,0.075
ZTF20aahtral,SN Ia,0.09
ZTF20aaiovoy,SN II,0.028
ZTF20aaichor,SN Ia,0.14
ZTF20aaiqiti,SN Ic-BL,0.025
ZTF20aanadlu,SN Ia,0.017
ZTF20aahggbm,SN Ia,0.1
ZTF20aahkgcz,SN Ia,0.04113
ZTF20aaifzfk,SN II,0.03181
ZTF20aaifyrs,SN Ia,0.03386
ZTF20aaifyab,SN Ia,0.055
ZTF20aaiawlj,SN Ia,0.0367
ZTF20aaifybu,SLSN-I,0.25
ZTF20aaideho,SN Ia,0.093
ZTF20aahqcup,SN Ia,0.1
ZTF20aahqbib,SN Ia,0.0555
ZTF20aahpxzz,SN Ia,0.0528
ZTF20aahirkk,SN Ia-91T-like,0.044
ZTF20aahidaa,SN Ia,0.068
ZTF20aahqbsr,SN II,0.022055
ZTF20aaeujsk,SN Ia,0.067
ZTF20aaghoqz,SN Ia,0.0761
ZTF20aaieyup,SN II,0.012255
ZTF20aahgejq,SN IIb,0.04635
ZTF20aahfobk,SN Ia,0.033
ZTF20aagzqsb,SN Ia,0.07
ZTF20aagzzbi,SN Ia,0.085
ZTF20aahbfmf,SLSN-I,0.2485
ZTF20aagyuvy,SN Ia,0.044794
ZTF20aahdwze,SN Ia,0.049
ZTF20aahbamv,SN II,0.0452
ZTF20aahaxjl,SN Ia,0.045
ZTF20aaifyfx,SN Ia,0.05997
ZTF20aahqbun,SN II,0.028
ZTF20aaghnxd,SN Ia,0.07
ZTF20aaifsri,SN Ia,0.07
ZTF20aagzchj,SN Ia,0.05
ZTF20aaieyuw,SN II,0.025
ZTF20aaghlkv,SN Ia,0.02
ZTF20aagloch,SN Ia,0.0483
ZTF20aagvvnr,SN Ia,0.07
ZTF20aafwbcs,SN Ia,0.07
ZTF20aagmrid,SN Ia,0.07712
ZTF20aahqabk,SN Ia,0.0733
ZTF20aagqrbx,CV,0.0
ZTF20aagnbpw,SN Ia,0.052441
ZTF20aaglivt,SN Ia,0.066658
ZTF20aagjpmt,SN II,0.015
ZTF20aagnbes,SN II,0.022182
ZTF20aafcnem,SN Ia,0.04
ZTF20aaflaug,SN Ia,0.05065
ZTF20aafrihv,SN Ia,0.064
ZTF19abeizmo,SN Ia,0.065
ZTF17aadlxmv,SN Ia,0.062
ZTF20aafrjqw,SN Ia,0.088227
ZTF20aaghpdc,SN Ia,0.086
ZTF20aagfjlj,SN Ia,0.045
ZTF20aafjjqj,SN Ia,0.04
ZTF20aaflcny,SN II,0.033
ZTF20aafxftu,SN Ia,0.07
ZTF20aaekbdr,SN II,0.0458
ZTF20aaffgwg,SN Ia,0.039811
ZTF20aaezaxk,SN Ia,0.07
ZTF20aafdglk,SN Ia,0.04
ZTF20aadvaoi,SN Ia,0.09
ZTF20aaemtgw,SN Ia,0.03157
ZTF20aafsnpp,SN Ia,0.0445
ZTF20aafmdzj,SN Ic-BL,0.0557
ZTF20aadyyvk,SN IIn,0.0675
ZTF20aafgbrf,SN Ia,0.03
ZTF20aafciit,SN Ia,0.08
ZTF20aaezizk,SN Ia,0.094
ZTF20aafcmfi,SN Ia,0.086
ZTF20aafclqz,SN II,0.0335
ZTF20aafclxb,SN II,0.0087
ZTF20aafcjln,SN Ia,0.0203
ZTF20aafckit,SN II,0.031
ZTF20aaeuxqk,SN Ia,0.0
ZTF20aaerqjd,SN Ia,0.09
ZTF20aadvbni,SN Ia,0.106
ZTF20aafcgca,SN Ia,0.08
ZTF20aadxcsc,SN Ia,0.067
ZTF20aaeszsm,SN Ia,0.067
ZTF20aadvunl,SN Ia,0.06
ZTF20aaevbvv,SN Ia,0.06
ZTF20aaetvkh,SN Ia,0.061
ZTF20aaetrle,SN II,0.02
ZTF20aadtarr,SN IIn,0.077
ZTF20aaesewy,SN Ia,0.031789
ZTF20aadxrvb,SN IIn,0.081
ZTF20aaepsqa,SN Ia,0.04717
ZTF20aaerxsd,SN Ia,0.0533
ZTF20aaeoqqd,SN II,0.05
ZTF20aadxvfj,SN Ia,0.095
ZTF20aabcnkx,SN Ia-91T-like,0.097
ZTF20aaeopvv,SN Ia,0.06
ZTF20aabbvcx,SN Ia,0.077
ZTF20aaelulu,SN Ic,0.0052
ZTF20aaekkuv,SN Ic,0.02
ZTF20aaawmxq,SN Ia,0.09
ZTF20aadyukn,SN Ia,0.06
ZTF20aadcbvz,SLSN-II,0.1867
ZTF20aacbtgq,SN Ia,0.0629
ZTF20aacdfyv,SN Ic,0.0482
ZTF20aacwxut,SN Ia,0.08
ZTF20aadcdzj,SN Ia,0.1
ZTF20aabqisb,SN Ia,0.0513
ZTF20aabcemq,SN IIn,0.096
ZTF20aaaweke,SN IIn,0.11
ZTF20aadfyjl,SN Ia,0.049
ZTF20aaaxrad,SN Ia,0.065
ZTF20aaavvlv,SN Ia,0.0821
ZTF20aaazjwc,SN II,0.0422
ZTF19adbsfpf,SN Ia,0.059
ZTF19adbricc,SN Ia,0.09
ZTF20aadcitq,SN Ia,0.080283
ZTF20aacevxq,SN Ia,0.020888
ZTF20aacbyec,SN IIn,0.0362
ZTF20aabqdbo,SN Ia,0.025584
ZTF20aabrydh,SN Ia,0.058
ZTF20aadchdd,SN II,0.04
ZTF20aaayaet,SN Ia,0.08557
ZTF18abquyqj,SN Ia,0.019
ZTF19adcbpcj,SN Ia,0.074
ZTF19adbnfne,SN Ia,0.06
ZTF20aabqwtz,SN II,0.0272
ZTF20aabqjht,SN Ia,0.08
ZTF20aabqiti,SN Ia,0.05
ZTF20aabqiav,SN II,0.05
ZTF20aabcouv,SN Ia,0.048
ZTF20aaaxacu,SN Ia,0.0221
ZTF19adcdtkw,SN Ia,0.082
ZTF19adccrca,SN II,0.045
ZTF19adcfsoc,SLSN-II,0.259
ZTF19adcdgca,SN Ia,0.0468
ZTF19adcdzjm,SN Ia,0.0811
ZTF19adcdrng,SN Ia,0.08
ZTF19adcbxkw,SN Ia,0.057
ZTF19adbpulv,SN Ia,0.031388
ZTF20aabconi,SN II,0.043
ZTF20aaaxerd,SN Ia,0.068
ZTF20aaerxne,SN Ib,0.01042
ZTF19adbnlki,SN Ia,0.039
ZTF19adbmewx,SN Ia,0.09
ZTF19adcfsad,SN Ib/c,0.02547
ZTF20aabqkxs,SN Ib,0.005
ZTF19adcecwu,SN Ia,0.009
ZTF20aaaxghv,SN Ib,0.04
ZTF20aabqamf,SN Ia,0.046
ZTF20aadcaop,SN Ia,0.06
ZTF19adaylqy,SN Ia,0.06
ZTF19abxequc,SLSN-II,0.116
ZTF19adavzew,SN II,0.04
ZTF19acxxwiz,SN Ia-91T-like,0.086
ZTF19aczrmvs,SN Ia,0.08
ZTF19aczeomw,SN Ia,0.035
ZTF19adajqwl,SN Ia,0.07
ZTF19acyjjni,SN IIb,0.026
ZTF19adajivt,SN Ia,0.095
ZTF19acytcoi,SN Ia,0.04
ZTF19acygjgx,SN Ia,0.069
ZTF19aczlqcd,SN,0.0
ZTF19aczllns,SN Ia,0.075
ZTF19aczlldp,SN II,0.0275
ZTF19acyogrm,SN Ic,0.02
ZTF19aczjsqn,SN Ia,0.089
ZTF19acxyucu,SN Ia,0.081
ZTF19acykqyr,SN Ia,0.06
ZTF19acytidb,SN Ia,0.03056
ZTF19acytcsg,SN II,0.0319
ZTF19acyogvo,SN Ia,0.05
ZTF19acxyumq,SN Ia,0.04
ZTF19acxysob,SN Ia,0.053
ZTF19acxyfkf,SN Ia,0.04
ZTF19acynije,SN Ia,0.02
ZTF19acyldun,SN IIn,0.057273
ZTF19acymzwh,SN Ia,0.033
ZTF19acyndpl,SN Ia,0.0552
ZTF19acxqaot,SN IIn,0.04588
ZTF19acyggzu,SN Ic,0.044
ZTF19acyjviz,SN IIn,0.0216
ZTF19acyfakk,SN Ia,0.039978
ZTF19acygjmg,SN Ia,0.06
ZTF19acyitga,SN Ia,0.0708
ZTF19acyfkbf,SN Ia,0.05
ZTF19acyjysk,SN IIn,0.06
ZTF19acykaae,SN IIn,0.088
ZTF19acvdyyn,SN Ia-91T-like,0.023
ZTF19acylgic,SN Ia,0.039
ZTF18abakunn,SN Ia,0.0567
ZTF19acyltbi,SN Ia,0.04
ZTF19acxldra,SN Ia,0.08
ZTF19acxndsk,SN Ia,0.04788
ZTF19acxowrr,SN II,0.050575
ZTF19acxmpnz,SN Ib/c,0.0265
ZTF19acxpkpv,SN Ia,0.07
ZTF19acxgxcu,SN Ia,0.038
ZTF19acuybzx,SN Ia,0.03
ZTF19acxnemy,SN Ia,0.07
ZTF19acyfkzd,SN Ia,0.066
ZTF19acpmbvd,LBV,0.00659
ZTF19acxhkvc,SN Ia,0.06
ZTF19acxgwvo,SN II,0.01459
ZTF19acwrujg,SN Ia,0.06
ZTF19acvwllm,SN Ia,0.08
ZTF19acwrqtv,SN Ia,0.06
ZTF19acvgjme,SN Ia,0.07
ZTF19acuyvtl,SN Ia,0.086
ZTF19acvrjzd,SN II,0.025
ZTF19acxmnkc,SN IIn,0.0395
ZTF19actfxcd,SN IIP,0.0401
ZTF19acwrrvg,SN II,0.027
ZTF19acuymeu,SN Ia,0.04
ZTF19acxpuql,SN Ib,0.028
ZTF19aculczm,SN Ia,0.068
ZTF19acanzwg,SN II,0.047
ZTF19acvmcdd,SN II,0.04
ZTF19acvijnj,SN Ia,0.05
ZTF19acrichx,SN Ia,0.01391
ZTF19aculgvn,SN Ia,0.065
ZTF19aculypc,SN Ia,0.056436
ZTF19acudiph,SN Ia,0.06
ZTF19acvrigb,SN Ia,0.02805
ZTF19acukucu,SN IIn,0.064
ZTF19acngsnc,SN Ia,0.106
ZTF19acvtrxj,SN II,0.025017
ZTF19acszmgx,SN II,0.042
ZTF19actzjrf,SN Ia,0.092
ZTF19actnwtn,SN II,0.025
ZTF19actldas,SN Ia,0.038
ZTF19acspeuw,TDE,0.089
ZTF19actabny,SN IIn,0.159
ZTF19acshkft,SN Ia,0.083
ZTF19acqypso,SN Ia,0.07
ZTF19acrwzqs,SN Ia,0.104
ZTF19acryurj,SN II,0.022035
ZTF19acrwvao,SN II,0.04
ZTF19acruqph,SN Ia,0.08
ZTF19acmyacs,SN II,0.012
ZTF19acbwejj,SN II,0.01434
ZTF19acgjpgh,SLSN-I,0.0635
ZTF19acrdqej,SN Ia,0.044
ZTF19acpgaet,SN Ia,0.066
ZTF19acrcxri,SN II,0.0274
ZTF19acmgyka,SN Ia,0.059
ZTF19acqxoll,SN Ia,0.099
ZTF19acwbhih,SN II,0.025
ZTF19acqprad,Nova,0.00017
ZTF19acokufi,SN Ia,0.084
ZTF19acpmuwu,SN Ia,0.066
ZTF19acoaoty,SN Ia,0.08
ZTF19acpfnth,SN Ia,0.0511
ZTF19acordoi,SN Ia-91T-like,0.089
ZTF19acmwszk,SLSN-II,0.119
ZTF19acojxzo,SN Ia,0.062283
ZTF19acnkeji,SN Ia,0.04
ZTF19acokzjy,SN Ia,0.065202
ZTF19acojuzv,SN Ia,0.04
ZTF19ackjtfm,SN II,0.04323
ZTF19acnzkph,SN Ia,0.017892
ZTF19acngsnb,SN Ia,0.11
ZTF19acoaiub,LBV,0.006
ZTF19acnjwgm,SN Ia,0.034
ZTF19acjwqvo,SN Ia,0.049
ZTF19aclofmz,SN Ia,0.031
ZTF19ackjene,SN IIb,0.0435
ZTF19acmwkul,SN Ia,0.0744
ZTF19acmwfli,SN II,0.028
ZTF19aclyezb,SN Ia,0.078
ZTF19acmvrsw,SN Ia,0.042
ZTF19acmbiad,SN Ia,0.072
ZTF19aclobbu,SN II,0.0121
ZTF19acmbekd,SN Ibn,0.05
ZTF19aclljyq,SN Ia,0.079
ZTF19acigkma,SN Ia-91T-like,0.1
ZTF19achajnc,SN Ia,0.09
ZTF19acjuomg,SN Ia,0.106
ZTF19ackjszs,SN Ib,0.03
ZTF19acjerdh,SN Ia,0.04
ZTF19acjjwsy,SN Ia,0.104
ZTF19acjtpqd,SN Ic,0.01717
ZTF19acjtkha,SN Ia,0.032
ZTF19achejoc,SN Ia,0.05
ZTF19acjdufa,SN Ia,0.08
ZTF19acjdwqv,SN Ia,0.049
ZTF19acifuyf,SN Ia,0.038
ZTF19acitnck,SN Ia,0.04
ZTF19achetvw,SN Ia,0.043
ZTF19acihlft,SN Ia,0.02
ZTF19acihgng,SN Ia,0.05
ZTF19acihfxz,SN Ia,0.07
ZTF19acigqdd,SN Ia-91T-like,0.113
ZTF19acignlo,SN II,0.0476
ZTF19acgjojy,SN Ia,0.08
ZTF19acgjohb,SN Ia,0.074
ZTF19acgxbwo,SN Ia,0.05
ZTF19acgphsf,SN Ia,0.02433
ZTF19acyndbj,SN Ia,0.022
ZTF19acgqjln,SN Ia,0.05
ZTF19acgemqj,SN Ia-91T-like,0.061
ZTF19achtewn,SN Ia,0.1
ZTF19acgrbeb,SN Ia,0.064
ZTF19acgzzea,SN IIP,0.03
ZTF19achagst,SN Ia,0.068
ZTF19acgbzam,SN Ia,0.07
ZTF19acchtyp,SN Ia,0.06
ZTF19acgmkrt,SN Ia,0.0704
ZTF19acfwynw,SLSN-I,0.213
ZTF19acgbkzr,SN II,0.025514
ZTF19acgjosf,SN Ia,0.07049
ZTF19acgcdas,SN Ia,0.07
ZTF19acgemzm,SN Ia,0.08
ZTF19acftude,SN IIn,0.04
ZTF19acgjnfz,SN Ia,0.05
ZTF19aceckmm,SN II,0.03286
ZTF19acdsqir,SN Ia,-1.0
ZTF19acgfhfd,Nova,0.00017
ZTF19acftfst,SN Ia,0.104
ZTF19acgaxej,SN Ia,0.07
ZTF19achahea,SN Ia,0.045347
ZTF19acfsteg,Nova,0.000178
ZTF19acewuwn,SN II,0.027
ZTF19acfthre,SN Ia,0.04
ZTF19acftfav,SN IIP,0.013
ZTF19acewotx,SN Ia,0.0764
ZTF19aceuacu,SN Ia,0.098
ZTF19acdxlns,SN Ia,0.069
ZTF19acduqvr,SN Ia,0.083
ZTF19acecluy,SN II,0.01
ZTF19acftaml,SN Ia,0.1
ZTF19acgonwy,SN Ia,0.073
ZTF19acexijn,SN Ia,0.02
ZTF19acfejbj,SN II,0.010918
ZTF19acenveq,SN Ia,0.081
ZTF19acetxvq,SN Ia,0.063
ZTF19acekreh,SN Ia,0.03489
ZTF19aceshib,SN II,0.048
ZTF19aceckht,SN IIP,0.02
ZTF19aceckdq,SN II,0.0246
ZTF19aceqlxc,SN IIn,0.06
ZTF19acctpgd,SN Ia,0.09
ZTF19acekbyz,SN Ia,0.062
ZTF19acdubmt,SN Ia,0.092
ZTF19acdtpow,SN Ia,0.075
ZTF19acdabep,SN Ib,0.0305
ZTF19accobqx,SN Ia,0.1
ZTF19acchaza,SN II,0.035
ZTF19acdisjm,SN Ia,0.057123
ZTF19acctlps,SN II,0.03877
ZTF19abuyuwa,SLSN-I,0.5726
ZTF19acclzaw,SN Ia,0.07
ZTF19accstol,SN Ia,0.083
ZTF18accjdgs,SN Ia,0.0828
ZTF19accuyyg,SN Ia,0.08
ZTF19accjnpz,SN Ia,0.092
ZTF19acdjiml,SN Ia,0.1
ZTF19acckggd,SN Ia,0.08
ZTF19acdihrz,SN Ia,0.066
ZTF19acchink,SN Ia,0.08598
ZTF19acbqzvu,SN Ia,0.065
ZTF19acbpnii,SN Ia,0.06
ZTF19acctwpz,SN II,0.017
ZTF19acbrola,SN Ia,0.126
ZTF19accmxtw,SN Ia,0.06
ZTF19accjfgv,SN IIb,0.027
ZTF19acchjle,SN Ia,0.072
ZTF19accbeju,SN II,0.055
ZTF19acbnhkd,SN Ia,0.067
ZTF19acbihyi,SN Ia,0.033476
ZTF19acaqqxo,SN II,0.018
ZTF19acbwilc,SN II,0.0511
ZTF19acbwhqc,SN Ia,0.076
ZTF19acbykmk,SN Ia,0.061
ZTF19abzzuyl,SN II,0.029
ZTF19acardcs,SN Ia,0.076
ZTF19acbwouf,SN II,0.03
ZTF19acbpxwt,SN Ia,0.07
ZTF19acbpzir,SN Ia,0.066
ZTF19acbpqvc,SN Ia,0.03
ZTF19acbwaah,SN Ia,0.032
ZTF19acbunmk,SN Ia,0.028
ZTF19acazbqm,SN Ia,0.03
ZTF19acbrzzr,SN II,0.03
ZTF19acbhvgi,SN IIP,0.031
ZTF19abzsogy,SN Ia,0.07
ZTF19acbmxky,SN II,0.048
ZTF19acbmjrp,SN Ia,0.085
ZTF19acbvisk,SN II,0.0369
ZTF19acbswdq,SN Ia,0.0667
ZTF18aarunub,SN Ia,0.0291
ZTF19acbmxxh,SN Ia,0.107
ZTF19acbmqpu,SN Ia,0.041
ZTF19acbmojx,SN Ib,0.027
ZTF19acbmddl,SN Ia-pec,0.039
ZTF19acblzux,SN Ia,0.036
ZTF19acblqjf,SN Ia,0.128
ZTF19acbtcyx,SN Ia,0.13
ZTF19acbacvu,SN Ia,0.035
ZTF19acazaug,SN Ia,0.025414
ZTF19acbiwjk,SN Ia,0.09
ZTF19acblhxc,SN II,0.016965
ZTF19acbjlnt,SN Ia-91T-like,0.056
ZTF19acaxcwg,SN Ia,0.037
ZTF19acccyxx,SN II,0.038
ZTF19acapeun,SN Ia,0.019917
ZTF19acbvpjn,SN Ia,0.0174
ZTF19acaotrk,SN Ia,0.075
ZTF19abzulhk,SN Ia,0.054
ZTF19abztknu,SN Ib,0.0535
ZTF19acaqyjp,SN Ia,0.047
ZTF19acsbxgw,SN Ia,0.03
ZTF19abzsjpn,SN Ia,0.07
ZTF19abzvvkb,SN Ia-91T-like,0.094
ZTF19abzqwpr,SN II,0.037
ZTF19acaiylt,SN Ia,0.07
ZTF19abzzgec,SN Ia,0.08
ZTF19abzmpvb,SN Ia,0.0758
ZTF19adannbl,SN IIn,0.048
ZTF19abzzhgx,SN Ia,0.065
ZTF19abzplvm,SN Ia,0.103
ZTF19abzprpk,SN Ia,0.069
ZTF19abzsitm,SN Ia,0.046
ZTF19abzkiuv,SN Ia,0.059
ZTF19abzrhgq,TDE,0.0151
ZTF19abzrdup,SN II,0.1066
ZTF19abzqkdz,SN Ia,0.096
ZTF19abzlsbl,SN Ia,0.03
ZTF19abylxyt,SN Ia,0.0533
ZTF19abyhxzp,SN Ia,0.086
ZTF19abzlmwn,SN Ia,0.026
ZTF19abzhvxk,SN Ia,0.083
ZTF19abpmetl,SN Ia,0.068
ZTF19abymukc,SN II,0.022
ZTF19abzfmak,SN Ia,0.074
ZTF19abzwaen,SN Ic-BL,0.0285
ZTF19abyigib,SN Ia,0.063
ZTF19abxekxi,SLSN-II,0.1423
ZTF19abymvpq,SN Ia,0.06
ZTF19abyzuos,SN Ia,0.08
ZTF19abyjjxp,SN Ia,0.04
ZTF19abyjhpz,SN Ia,0.096
ZTF19abwamby,SN II,0.05
ZTF19abxtdgh,SN Ia,0.047696
ZTF19abxiqve,SN Ia,0.05
ZTF19abyfbik,SN Ia,0.065
ZTF19abwsxug,SN Ia,0.083
ZTF19abxjimu,SN Ia,0.017519
ZTF19abyikbv,SN Ia,0.016992
ZTF19abycslo,SN Ia,0.09
ZTF19abwsdic,SN Ia,0.1
ZTF19abxgmzr,SLSN-I,0.1136
ZTF19abxfunp,SN Ia,0.038
ZTF19abxdnzt,SN Ia,0.044
ZTF19abxdnhr,SN Ia,0.054
ZTF19abymvoy,SN Ia,0.024
ZTF19abxvtxk,SN Ia-91T-like,0.08
ZTF19abxvtmy,SN Ia,0.04
ZTF19abxvtmn,SN II,0.052
ZTF19abxvtiy,SN Ia,0.0542
ZTF19abxvles,SN Ia,0.064
ZTF19abxvjkn,SN Ia,0.05418
ZTF19abxiqqm,SN Ia,0.08
ZTF19abxtcio,SN IIb,0.0155
ZTF19abwscog,SN Ia,0.056179
ZTF19abwouqp,SN Ia,0.075
ZTF19abwnpus,SN Ia,0.05
ZTF19abvjcii,SN Ia,0.056
ZTF19abwaohs,SN Ia,0.07
ZTF19abwsagv,SN II,0.038
ZTF19abxnycf,SN II,0.068077
ZTF19abxihut,SN Ia,0.086
ZTF19abuzpmr,SN Ia,0.065
ZTF19abwsecm,SN Ia,0.022019
ZTF19abxjrge,SN IIb,0.021705
ZTF19abvgwvp,SN Ia,0.13
ZTF19abvhkst,SN Ia,0.068
ZTF19abuzinv,SN II,0.02
ZTF19abvgnxg,SN Ia,0.11
ZTF19abuxhqc,SN Ia,0.07
ZTF19abubagk,SN Ia,0.11
ZTF19abuazly,SN Ia,0.08
ZTF19abrcvzz,SN Ia,0.073
ZTF19abulzlj,SN Ia,0.1167
ZTF19abwztsb,SN II,0.007415
ZTF19abyreuq,SN Ia,0.03
ZTF19abujuex,SN Ia,0.06
ZTF19aburnqh,SN Ia,0.038
ZTF19abvhduf,SN Ia,0.029
ZTF19abukbit,SN II,0.035
ZTF19abulzhy,SN IIn,0.1055
ZTF19abuayqg,SN Ia,0.11
ZTF19abujhgm,SN Ia,0.06
ZTF19abvanim,SN Ia,0.05964
ZTF19abvalfd,SN Ia,0.031442
ZTF19abvdbyx,SN II,0.037079
ZTF19abvdgqo,SN Ib,0.03683
ZTF19abuhlxk,SN Ia,0.02
ZTF19abpfsks,SN IIn,0.1
ZTF19abucvgu,SN Ia,0.05
ZTF19abrirdm,SN Ia,0.09
ZTF19abtnftd,SN Ia,0.08
ZTF19abuonnx,SN Ia,0.0898
ZTF19abqyoxt,SN II,0.02
ZTF19abucwzt,SN Ib,0.016501
ZTF19abrmlxu,SN Ia,0.065
ZTF19abueupg,SN II,0.02
ZTF19abtsrup,SN Ia,0.035
ZTF19abudjie,SN II,0.02
ZTF19abtsnyy,SN Ic,0.04
ZTF19abtslqm,SN IIP,0.0319
ZTF19abqsmns,SN Ia,0.138
ZTF19abrsuah,SN Ia,0.073
ZTF19abnagzk,SN Ia,0.09
ZTF19abozuxh,SN Ia,0.063
ZTF19abqshry,SN Ic-BL,0.030821
ZTF19abrbmvt,SN II,0.039
ZTF19abrsssx,SN Ia,0.037
ZTF19abpxcaf,SN Ia,0.063
ZTF19abqsojs,SN Ia-91T-like,0.063
ZTF19abotfag,SN Ia,0.1
ZTF19abqgzea,SN Ia,0.049
ZTF19abqysic,SN Ia-pec,0.02665
ZTF19abrlvij,SN II,0.045
ZTF19abqmpsr,SN Ia,0.033
ZTF19abrogbl,SN Ia,0.0358
ZTF19abqxibq,SN Ib,0.082
ZTF19abpxttd,SN Ia,0.076
ZTF19abqykyd,SN Ia,0.08
ZTF19abrirmk,SN Ib,0.065
ZTF19abpzuzd,SN Ia,0.064
ZTF19abqqmui,SN Ia,0.05
ZTF19abqmsnk,SN IIb,0.03561
ZTF19abpztlw,SN Ia,0.065
ZTF19abqwtfu,SN Ic-BL,0.014353
ZTF19abqwsuf,SN II,0.04
ZTF19abqsvgf,SN Ia,0.053654
ZTF19abqrhvy,SN II,0.032019
ZTF19abqimia,SN Ia,0.081
ZTF19abqrrto,SN Ia-91T-like,0.04
ZTF19abqxhhr,SN Ia,0.086
ZTF19abqviuy,SN Ia,0.056
ZTF19abqykei,SN IIb,0.0355
ZTF19abqgytb,SN Ia,0.056
ZTF19abpyqog,SN II,0.031
ZTF19abqgtqo,SN II,0.036
ZTF19abqstxq,Varstar,-1.0
ZTF19abqrhvt,SN II,0.021048
ZTF19abqqrgy,SN Ib,0.0296
ZTF19abqmjdq,SN Ia,0.067
ZTF19aboxjlj,SN Ia,0.07
ZTF19abqlrtb,SN Ia,0.057
ZTF19abqhikf,SN Ia,0.04
ZTF19abqhobb,SN II,0.01815
ZTF19abqanpy,SN Ia,0.043
ZTF19ablrkfz,SN Ia,0.103
ZTF19abpfxfs,SN Ia,0.054
ZTF19aboqpry,SN Ia,0.118
ZTF19abnmnrz,SN Ia,0.11
ZTF19abpelgt,SN Ia,0.0769
ZTF19abpgggu,SN Ia,0.0491
ZTF19abpbmli,SN Ia,0.037
ZTF19acaqoef,SN Ic,0.0108
ZTF19abovstj,SN II,0.04457
ZTF19ablfcjr,SN Ia,0.0831
ZTF19abpidqn,SN IIn,0.01458
ZTF19ablpxtf,SN Ia,0.02
ZTF19abplfxs,SN Ia,0.0485
ZTF19abornyn,SN Ia,0.06
ZTF19abnacvf,SLSN-I,0.19
ZTF19abopyyu,SN Ia,0.07
ZTF19abopflp,SN Ia,0.07
ZTF19abpbqor,SN Ia,0.053
ZTF19abpbopt,SLSN-I,0.1075
ZTF19abocled,SN Ia,0.075
ZTF19abowcic,SN Ia,0.083
ZTF19abormur,SN II,0.564
ZTF19abiagjr,AGN,0.33
ZTF19abnoxud,SN Ia,0.05677
ZTF19abnimpq,SN Ia,0.0705
ZTF19abomiel,SN Ia,0.066
ZTF19abnishu,SN Ia,0.091
ZTF19abmzord,SN Ia,0.06
ZTF19abmylxw,SN Ia,0.041
ZTF19abmpoxa,SN Ia,0.063
ZTF19ablpnmk,SN Ia,0.06
ZTF19ablekwo,SN Ia,0.09
ZTF19ablfdwt,SN II,0.026
ZTF19abmolyr,SN Ia,0.031375
ZTF19abjrkqn,SN Ia,0.07
ZTF19abkdeae,SN Ia,0.099
ZTF18abugthp,SN Ia,0.06443
ZTF19abhibzk,SN Ia-91bg-like,0.0596
ZTF19ablfaey,SN Ia,0.074
ZTF19ablojrw,SN IIn,0.0488
ZTF19abimzvh,SN Ia,0.08
ZTF19abjozed,SN Ia,0.08
ZTF19ablesob,SN Ic-BL,0.0558
ZTF19abjrjdw,SN II,0.0224
ZTF19abjioie,SN II,0.087
ZTF19ablpfhz,SN Ia,0.06
ZTF19abkdrir,SN Ia,0.083
ZTF19abjpntj,SN II,0.054681
ZTF19abiztut,SN Ia,0.12
ZTF19abisbgx,SN Ia,0.085
ZTF19abclykm,SLSN-II,0.0935
ZTF19abinjcy,SN Ia,0.08
ZTF19abpavsn,SN Ia,0.052
ZTF19abpnrqa,SN Ia,0.045
ZTF19ablzora,SN IIn,0.072
ZTF19abixauz,SN Ia,0.09
ZTF19abhzdjp,SN Ia,0.1
ZTF19abkgbul,SN Ia,0.038
ZTF19abkfxfb,SN II,0.032
ZTF19abkfmjp,SN II,0.1008
ZTF19abjpkdz,SN Ia,0.056436
ZTF19abjamgc,SN Ia,0.07
ZTF19abirbpd,SN Ia,0.07
ZTF19abipmfl,SN Ia,0.077
ZTF19abiahik,SN Ia,0.033
